DT_DATA,NR_ANO,NR_MES,NM_MES,NR_DIA,NR_DIA_SEMANA,NM_DIA_SEMANA,FLG_FINAL_SEMANA,FLG_FERIADO
2018-02-03,2018,2,February,3,7,Saturday,true,false
2018-05-15,2018,5,May,15,3,Tuesday,false,false
2018-06-20,2018,6,June,20,4,Wednesday,false,false
2018-07-01,2018,7,July,1,1,Sunday,true,false
2018-07-05,2018,7,July,5,5,Thursday,false,false
2018-09-24,2018,9,September,24,2,Monday,false,false
2019-01-06,2019,1,January,6,1,Sunday,true,false
2019-02-24,2019,2,February,24,1,Sunday,true,false
2019-06-14,2019,6,June,14,6,Friday,false,false
2019-07-27,2019,7,July,27,7,Saturday,true,false
2019-10-13,2019,10,October,13,1,Sunday,true,false
2019-12-20,2019,12,December,20,6,Friday,false,false
2020-01-24,2020,1,January,24,6,Friday,false,false
2020-05-22,2020,5,May,22,6,Friday,false,false
2020-05-30,2020,5,May,30,7,Saturday,true,false
2020-07-26,2020,7,July,26,1,Sunday,true,false
2020-08-26,2020,8,August,26,4,Wednesday,false,false
2020-11-18,2020,11,November,18,4,Wednesday,false,false
2020-12-12,2020,12,December,12,7,Saturday,true,false
2020-12-22,2020,12,December,22,3,Tuesday,false,false
2021-01-19,2021,1,January,19,3,Tuesday,false,false
2021-04-14,2021,4,April,14,4,Wednesday,false,false
2021-05-16,2021,5,May,16,1,Sunday,true,false
2021-06-22,2021,6,June,22,3,Tuesday,false,false
2021-08-11,2021,8,August,11,4,Wednesday,false,false
2021-08-14,2021,8,August,14,7,Saturday,true,false
2021-11-27,2021,11,November,27,7,Saturday,true,false
2021-12-06,2021,12,December,6,2,Monday,false,false
2021-12-14,2021,12,December,14,3,Tuesday,false,false
2022-01-13,2022,1,January,13,5,Thursday,false,false
2022-01-19,2022,1,January,19,4,Wednesday,false,false
2022-03-20,2022,3,March,20,1,Sunday,true,false
2022-06-11,2022,6,June,11,7,Saturday,true,false
2022-08-21,2022,8,August,21,1,Sunday,true,false
2022-09-10,2022,9,September,10,7,Saturday,true,false
2022-12-15,2022,12,December,15,5,Thursday,false,false
2023-01-23,2023,1,January,23,2,Monday,false,false
2023-01-26,2023,1,January,26,5,Thursday,false,false
2023-03-18,2023,3,March,18,7,Saturday,true,false
2023-08-01,2023,8,August,1,3,Tuesday,false,false
2023-08-30,2023,8,August,30,4,Wednesday,false,false
2023-09-12,2023,9,September,12,3,Tuesday,false,false
2023-09-20,2023,9,September,20,4,Wednesday,false,false
2023-09-24,2023,9,September,24,1,Sunday,true,false
2023-10-10,2023,10,October,10,3,Tuesday,false,false
2023-11-02,2023,11,November,2,5,Thursday,false,false
2023-11-04,2023,11,November,4,7,Saturday,true,false
2023-11-25,2023,11,November,25,7,Saturday,true,false
2023-11-29,2023,11,November,29,4,Wednesday,false,false
2023-12-13,2023,12,December,13,4,Wednesday,false,false
2023-12-17,2023,12,December,17,1,Sunday,true,false
2024-02-01,2024,2,February,1,5,Thursday,false,false
2024-02-05,2024,2,February,5,2,Monday,false,false
2024-07-26,2024,7,July,26,6,Friday,false,false
2024-08-03,2024,8,August,3,7,Saturday,true,false
2024-08-25,2024,8,August,25,1,Sunday,true,false
2024-09-04,2024,9,September,4,4,Wednesday,false,false
2024-09-15,2024,9,September,15,1,Sunday,true,false
2024-11-24,2024,11,November,24,1,Sunday,true,false
2024-12-08,2024,12,December,8,1,Sunday,true,false
2025-04-22,2025,4,April,22,3,Tuesday,false,false
2025-05-12,2025,5,May,12,2,Monday,false,false
2025-11-15,2025,11,November,15,7,Saturday,true,false
2026-02-18,2026,2,February,18,4,Wednesday,false,false
2026-08-01,2026,8,August,1,7,Saturday,true,false
2026-09-07,2026,9,September,7,2,Monday,false,false
2026-10-09,2026,10,October,9,6,Friday,false,false
2026-10-14,2026,10,October,14,4,Wednesday,false,false
2026-10-16,2026,10,October,16,6,Friday,false,false
2026-10-26,2026,10,October,26,2,Monday,false,false
2026-12-18,2026,12,December,18,6,Friday,false,false
2027-02-20,2027,2,February,20,7,Saturday,true,false
2028-08-17,2028,8,August,17,5,Thursday,false,false
2028-09-22,2028,9,September,22,6,Friday,false,false
2028-11-24,2028,11,November,24,6,Friday,false,false
2029-01-08,2029,1,January,8,2,Monday,false,false
2029-01-21,2029,1,January,21,1,Sunday,true,false
2029-02-02,2029,2,February,2,6,Friday,false,false
2029-04-06,2029,4,April,6,6,Friday,false,false
2029-07-27,2029,7,July,27,6,Friday,false,false
2029-07-29,2029,7,July,29,1,Sunday,true,false
2029-09-15,2029,9,September,15,7,Saturday,true,false
2029-11-23,2029,11,November,23,6,Friday,false,false
2029-12-02,2029,12,December,2,1,Sunday,true,false
2029-12-21,2029,12,December,21,6,Friday,false,false
2029-12-26,2029,12,December,26,4,Wednesday,false,false
2030-01-02,2030,1,January,2,4,Wednesday,false,false
2030-03-20,2030,3,March,20,4,Wednesday,false,false
2030-06-04,2030,6,June,4,3,Tuesday,false,false
2030-07-17,2030,7,July,17,4,Wednesday,false,false
2030-07-18,2030,7,July,18,5,Thursday,false,false
2030-07-27,2030,7,July,27,7,Saturday,true,false
2030-12-27,2030,12,December,27,6,Friday,false,false
2010-01-16,2010,1,January,16,7,Saturday,true,false
2010-05-16,2010,5,May,16,1,Sunday,true,false
2010-05-19,2010,5,May,19,4,Wednesday,false,false
2010-06-10,2010,6,June,10,5,Thursday,false,false
2010-06-26,2010,6,June,26,7,Saturday,true,false
2010-07-11,2010,7,July,11,1,Sunday,true,false
2010-07-12,2010,7,July,12,2,Monday,false,false
2010-07-17,2010,7,July,17,7,Saturday,true,false
2010-09-07,2010,9,September,7,3,Tuesday,false,false
2010-09-26,2010,9,September,26,1,Sunday,true,false
2010-10-12,2010,10,October,12,3,Tuesday,false,false
2010-11-10,2010,11,November,10,4,Wednesday,false,false
2010-12-16,2010,12,December,16,5,Thursday,false,false
2010-12-19,2010,12,December,19,1,Sunday,true,false
2011-01-08,2011,1,January,8,7,Saturday,true,false
2011-02-06,2011,2,February,6,1,Sunday,true,false
2011-03-08,2011,3,March,8,3,Tuesday,false,false
2011-07-06,2011,7,July,6,4,Wednesday,false,false
2011-08-16,2011,8,August,16,3,Tuesday,false,false
2011-10-03,2011,10,October,3,2,Monday,false,false
2011-10-23,2011,10,October,23,1,Sunday,true,false
2011-10-27,2011,10,October,27,5,Thursday,false,false
2011-11-27,2011,11,November,27,1,Sunday,true,false
2012-01-05,2012,1,January,5,5,Thursday,false,false
2012-02-19,2012,2,February,19,1,Sunday,true,false
2012-04-09,2012,4,April,9,2,Monday,false,false
2012-05-13,2012,5,May,13,1,Sunday,true,false
2012-06-15,2012,6,June,15,6,Friday,false,false
2012-06-16,2012,6,June,16,7,Saturday,true,false
2012-07-25,2012,7,July,25,4,Wednesday,false,false
2012-08-21,2012,8,August,21,3,Tuesday,false,false
2013-01-11,2013,1,January,11,6,Friday,false,false
2013-02-01,2013,2,February,1,6,Friday,false,false
2013-02-15,2013,2,February,15,6,Friday,false,false
2013-04-26,2013,4,April,26,6,Friday,false,false
2013-07-07,2013,7,July,7,1,Sunday,true,false
2013-09-06,2013,9,September,6,6,Friday,false,false
2013-11-28,2013,11,November,28,5,Thursday,false,false
2013-12-13,2013,12,December,13,6,Friday,false,false
2014-02-18,2014,2,February,18,3,Tuesday,false,false
2014-04-06,2014,4,April,6,1,Sunday,true,false
2014-04-23,2014,4,April,23,4,Wednesday,false,false
2014-07-27,2014,7,July,27,1,Sunday,true,false
2014-07-28,2014,7,July,28,2,Monday,false,false
2014-08-26,2014,8,August,26,3,Tuesday,false,false
2014-09-02,2014,9,September,2,3,Tuesday,false,false
2014-09-19,2014,9,September,19,6,Friday,false,false
2014-10-21,2014,10,October,21,3,Tuesday,false,false
2014-11-26,2014,11,November,26,4,Wednesday,false,false
2014-12-04,2014,12,December,4,5,Thursday,false,false
2014-12-09,2014,12,December,9,3,Tuesday,false,false
2015-01-16,2015,1,January,16,6,Friday,false,false
2015-05-11,2015,5,May,11,2,Monday,false,false
2015-07-18,2015,7,July,18,7,Saturday,true,false
2015-07-21,2015,7,July,21,3,Tuesday,false,false
2015-08-02,2015,8,August,2,1,Sunday,true,false
2015-09-14,2015,9,September,14,2,Monday,false,false
2015-11-23,2015,11,November,23,2,Monday,false,false
2015-12-03,2015,12,December,3,5,Thursday,false,false
2015-12-13,2015,12,December,13,1,Sunday,true,false
2016-02-22,2016,2,February,22,2,Monday,false,false
2016-03-29,2016,3,March,29,3,Tuesday,false,false
2016-05-08,2016,5,May,8,1,Sunday,true,false
2016-08-04,2016,8,August,4,5,Thursday,false,false
2016-08-29,2016,8,August,29,2,Monday,false,false
2016-11-02,2016,11,November,2,4,Wednesday,false,false
2017-03-16,2017,3,March,16,5,Thursday,false,false
2017-04-25,2017,4,April,25,3,Tuesday,false,false
2017-07-09,2017,7,July,9,1,Sunday,true,false
2017-07-29,2017,7,July,29,7,Saturday,true,false
2017-08-09,2017,8,August,9,4,Wednesday,false,false
2017-08-27,2017,8,August,27,1,Sunday,true,false
2017-09-08,2017,9,September,8,6,Friday,false,false
2017-09-20,2017,9,September,20,4,Wednesday,false,false
2017-10-01,2017,10,October,1,1,Sunday,true,false
2017-12-21,2017,12,December,21,5,Thursday,false,false
2018-03-29,2018,3,March,29,5,Thursday,false,false
2018-04-10,2018,4,April,10,3,Tuesday,false,false
2018-04-16,2018,4,April,16,2,Monday,false,false
2018-04-25,2018,4,April,25,4,Wednesday,false,false
2018-06-11,2018,6,June,11,2,Monday,false,false
2018-06-17,2018,6,June,17,1,Sunday,true,false
2018-10-02,2018,10,October,2,3,Tuesday,false,false
2018-10-18,2018,10,October,18,5,Thursday,false,false
2018-11-24,2018,11,November,24,7,Saturday,true,false
2019-01-21,2019,1,January,21,2,Monday,false,false
2019-04-26,2019,4,April,26,6,Friday,false,false
2019-08-09,2019,8,August,9,6,Friday,false,false
2019-08-28,2019,8,August,28,4,Wednesday,false,false
2019-09-02,2019,9,September,2,2,Monday,false,false
2020-01-27,2020,1,January,27,2,Monday,false,false
2020-03-28,2020,3,March,28,7,Saturday,true,false
2020-04-11,2020,4,April,11,7,Saturday,true,false
2020-05-05,2020,5,May,5,3,Tuesday,false,false
2020-05-06,2020,5,May,6,4,Wednesday,false,false
2020-05-23,2020,5,May,23,7,Saturday,true,false
2020-06-10,2020,6,June,10,4,Wednesday,false,false
2020-08-08,2020,8,August,8,7,Saturday,true,false
2020-09-17,2020,9,September,17,5,Thursday,false,false
2020-11-15,2020,11,November,15,1,Sunday,true,false
2020-11-30,2020,11,November,30,2,Monday,false,false
2021-01-11,2021,1,January,11,2,Monday,false,false
2021-01-13,2021,1,January,13,4,Wednesday,false,false
2021-01-20,2021,1,January,20,4,Wednesday,false,false
2021-02-01,2021,2,February,1,2,Monday,false,false
2021-04-17,2021,4,April,17,7,Saturday,true,false
2021-05-17,2021,5,May,17,2,Monday,false,false
2021-05-24,2021,5,May,24,2,Monday,false,false
2021-06-08,2021,6,June,8,3,Tuesday,false,false
2021-10-15,2021,10,October,15,6,Friday,false,false
2021-11-28,2021,11,November,28,1,Sunday,true,false
2022-01-05,2022,1,January,5,4,Wednesday,false,false
2022-02-23,2022,2,February,23,4,Wednesday,false,false
2022-04-08,2022,4,April,8,6,Friday,false,false
2022-08-08,2022,8,August,8,2,Monday,false,false
2022-10-17,2022,10,October,17,2,Monday,false,false
2022-11-15,2022,11,November,15,3,Tuesday,false,false
2023-02-02,2023,2,February,2,5,Thursday,false,false
2023-04-04,2023,4,April,4,3,Tuesday,false,false
2023-04-10,2023,4,April,10,2,Monday,false,false
2023-04-11,2023,4,April,11,3,Tuesday,false,false
2023-05-08,2023,5,May,8,2,Monday,false,false
2023-08-12,2023,8,August,12,7,Saturday,true,false
2023-08-20,2023,8,August,20,1,Sunday,true,false
2023-09-28,2023,9,September,28,5,Thursday,false,false
2023-12-21,2023,12,December,21,5,Thursday,false,false
2024-01-13,2024,1,January,13,7,Saturday,true,false
2024-01-17,2024,1,January,17,4,Wednesday,false,false
2024-02-04,2024,2,February,4,1,Sunday,true,false
2024-02-22,2024,2,February,22,5,Thursday,false,false
2024-03-21,2024,3,March,21,5,Thursday,false,false
2024-04-03,2024,4,April,3,4,Wednesday,false,false
2024-07-03,2024,7,July,3,4,Wednesday,false,false
2024-12-02,2024,12,December,2,2,Monday,false,false
2025-01-16,2025,1,January,16,5,Thursday,false,false
2025-04-10,2025,4,April,10,5,Thursday,false,false
2025-04-14,2025,4,April,14,2,Monday,false,false
2025-05-26,2025,5,May,26,2,Monday,false,false
2025-06-13,2025,6,June,13,6,Friday,false,false
2025-07-25,2025,7,July,25,6,Friday,false,false
2025-10-01,2025,10,October,1,4,Wednesday,false,false
2025-10-19,2025,10,October,19,1,Sunday,true,false
2025-11-08,2025,11,November,8,7,Saturday,true,false
2025-12-17,2025,12,December,17,4,Wednesday,false,false
2025-12-27,2025,12,December,27,7,Saturday,true,false
2026-03-13,2026,3,March,13,6,Friday,false,false
2026-03-18,2026,3,March,18,4,Wednesday,false,false
2026-04-07,2026,4,April,7,3,Tuesday,false,false
2026-06-27,2026,6,June,27,7,Saturday,true,false
2026-08-06,2026,8,August,6,5,Thursday,false,false
2026-08-31,2026,8,August,31,2,Monday,false,false
2026-11-16,2026,11,November,16,2,Monday,false,false
2026-11-27,2026,11,November,27,6,Friday,false,false
2027-04-26,2027,4,April,26,2,Monday,false,false
2027-05-01,2027,5,May,1,7,Saturday,true,false
2027-05-18,2027,5,May,18,3,Tuesday,false,false
2027-07-04,2027,7,July,4,1,Sunday,true,false
2027-10-31,2027,10,October,31,1,Sunday,true,false
2027-11-09,2027,11,November,9,3,Tuesday,false,false
2028-01-17,2028,1,January,17,2,Monday,false,false
2028-04-30,2028,4,April,30,1,Sunday,true,false
2028-10-01,2028,10,October,1,1,Sunday,true,false
2028-12-01,2028,12,December,1,6,Friday,false,false
2028-12-18,2028,12,December,18,2,Monday,false,false
2028-12-31,2028,12,December,31,1,Sunday,true,false
2029-01-27,2029,1,January,27,7,Saturday,true,false
2029-05-14,2029,5,May,14,2,Monday,false,false
2029-06-06,2029,6,June,6,4,Wednesday,false,false
2029-08-11,2029,8,August,11,7,Saturday,true,false
2029-08-13,2029,8,August,13,2,Monday,false,false
2029-08-19,2029,8,August,19,1,Sunday,true,false
2029-09-07,2029,9,September,7,6,Friday,false,false
2029-12-22,2029,12,December,22,7,Saturday,true,false
2030-02-10,2030,2,February,10,1,Sunday,true,false
2030-04-16,2030,4,April,16,3,Tuesday,false,false
2030-06-23,2030,6,June,23,1,Sunday,true,false
2030-07-07,2030,7,July,7,1,Sunday,true,false
2030-10-22,2030,10,October,22,3,Tuesday,false,false
2030-11-24,2030,11,November,24,1,Sunday,true,false
2030-12-17,2030,12,December,17,3,Tuesday,false,false
2030-12-21,2030,12,December,21,7,Saturday,true,false
2030-12-23,2030,12,December,23,2,Monday,false,false
2010-02-07,2010,2,February,7,1,Sunday,true,false
2010-03-02,2010,3,March,2,3,Tuesday,false,false
2010-07-13,2010,7,July,13,3,Tuesday,false,false
2010-08-18,2010,8,August,18,4,Wednesday,false,false
2011-02-11,2011,2,February,11,6,Friday,false,false
2011-06-16,2011,6,June,16,5,Thursday,false,false
2011-07-11,2011,7,July,11,2,Monday,false,false
2011-08-08,2011,8,August,8,2,Monday,false,false
2011-08-11,2011,8,August,11,5,Thursday,false,false
2011-11-08,2011,11,November,8,3,Tuesday,false,false
2012-01-14,2012,1,January,14,7,Saturday,true,false
2012-03-21,2012,3,March,21,4,Wednesday,false,false
2012-04-28,2012,4,April,28,7,Saturday,true,false
2012-07-15,2012,7,July,15,1,Sunday,true,false
2012-07-29,2012,7,July,29,1,Sunday,true,false
2012-07-31,2012,7,July,31,3,Tuesday,false,false
2012-09-23,2012,9,September,23,1,Sunday,true,false
2012-10-03,2012,10,October,3,4,Wednesday,false,false
2012-10-08,2012,10,October,8,2,Monday,false,false
2012-10-14,2012,10,October,14,1,Sunday,true,false
2012-12-14,2012,12,December,14,6,Friday,false,false
2013-01-15,2013,1,January,15,3,Tuesday,false,false
2013-02-18,2013,2,February,18,2,Monday,false,false
2013-03-13,2013,3,March,13,4,Wednesday,false,false
2013-03-26,2013,3,March,26,3,Tuesday,false,false
2013-05-12,2013,5,May,12,1,Sunday,true,false
2013-06-17,2013,6,June,17,2,Monday,false,false
2013-09-25,2013,9,September,25,4,Wednesday,false,false
2013-10-11,2013,10,October,11,6,Friday,false,false
2014-05-26,2014,5,May,26,2,Monday,false,false
2014-06-01,2014,6,June,1,1,Sunday,true,false
2014-09-05,2014,9,September,5,6,Friday,false,false
2014-09-10,2014,9,September,10,4,Wednesday,false,false
2015-02-08,2015,2,February,8,1,Sunday,true,false
2015-06-15,2015,6,June,15,2,Monday,false,false
2015-07-09,2015,7,July,9,5,Thursday,false,false
2015-07-13,2015,7,July,13,2,Monday,false,false
2015-11-12,2015,11,November,12,5,Thursday,false,false
2016-03-08,2016,3,March,8,3,Tuesday,false,false
2016-08-28,2016,8,August,28,1,Sunday,true,false
2016-09-26,2016,9,September,26,2,Monday,false,false
2016-12-05,2016,12,December,5,2,Monday,false,false
2016-12-06,2016,12,December,6,3,Tuesday,false,false
2017-01-11,2017,1,January,11,4,Wednesday,false,false
2017-01-19,2017,1,January,19,5,Thursday,false,false
2017-03-03,2017,3,March,3,6,Friday,false,false
2017-07-23,2017,7,July,23,1,Sunday,true,false
2017-08-31,2017,8,August,31,5,Thursday,false,false
2017-09-17,2017,9,September,17,1,Sunday,true,false
2017-10-17,2017,10,October,17,3,Tuesday,false,false
2017-11-03,2017,11,November,3,6,Friday,false,false
2017-11-14,2017,11,November,14,3,Tuesday,false,false
2017-12-13,2017,12,December,13,4,Wednesday,false,false
2018-07-07,2018,7,July,7,7,Saturday,true,false
2018-08-14,2018,8,August,14,3,Tuesday,false,false
2018-11-28,2018,11,November,28,4,Wednesday,false,false
2019-01-16,2019,1,January,16,4,Wednesday,false,false
2019-04-22,2019,4,April,22,2,Monday,false,false
2019-10-15,2019,10,October,15,3,Tuesday,false,false
2019-11-09,2019,11,November,9,7,Saturday,true,false
2020-02-28,2020,2,February,28,6,Friday,false,false
2020-06-13,2020,6,June,13,7,Saturday,true,false
2020-06-15,2020,6,June,15,2,Monday,false,false
2020-09-23,2020,9,September,23,4,Wednesday,false,false
2020-12-26,2020,12,December,26,7,Saturday,true,false
2021-04-02,2021,4,April,2,6,Friday,false,false
2021-07-22,2021,7,July,22,5,Thursday,false,false
2021-09-28,2021,9,September,28,3,Tuesday,false,false
2022-01-30,2022,1,January,30,1,Sunday,true,false
2022-02-14,2022,2,February,14,2,Monday,false,false
2022-02-17,2022,2,February,17,5,Thursday,false,false
2022-03-18,2022,3,March,18,6,Friday,false,false
2022-04-03,2022,4,April,3,1,Sunday,true,false
2022-05-06,2022,5,May,6,6,Friday,false,false
2022-06-18,2022,6,June,18,7,Saturday,true,false
2022-08-22,2022,8,August,22,2,Monday,false,false
2022-09-03,2022,9,September,3,7,Saturday,true,false
2022-10-10,2022,10,October,10,2,Monday,false,false
2022-12-10,2022,12,December,10,7,Saturday,true,false
2022-12-17,2022,12,December,17,7,Saturday,true,false
2022-12-20,2022,12,December,20,3,Tuesday,false,false
2023-01-20,2023,1,January,20,6,Friday,false,false
2023-03-29,2023,3,March,29,4,Wednesday,false,false
2023-06-24,2023,6,June,24,7,Saturday,true,false
2023-07-01,2023,7,July,1,7,Saturday,true,false
2023-07-31,2023,7,July,31,2,Monday,false,false
2023-08-26,2023,8,August,26,7,Saturday,true,false
2023-12-10,2023,12,December,10,1,Sunday,true,false
2023-12-23,2023,12,December,23,7,Saturday,true,false
2024-05-25,2024,5,May,25,7,Saturday,true,false
2024-11-14,2024,11,November,14,5,Thursday,false,false
2024-12-27,2024,12,December,27,6,Friday,false,false
2025-02-07,2025,2,February,7,6,Friday,false,false
2025-03-15,2025,3,March,15,7,Saturday,true,false
2025-05-05,2025,5,May,5,2,Monday,false,false
2025-06-10,2025,6,June,10,3,Tuesday,false,false
2025-08-29,2025,8,August,29,6,Friday,false,false
2025-11-10,2025,11,November,10,2,Monday,false,false
2025-12-04,2025,12,December,4,5,Thursday,false,false
2026-02-09,2026,2,February,9,2,Monday,false,false
2026-04-09,2026,4,April,9,5,Thursday,false,false
2026-06-30,2026,6,June,30,3,Tuesday,false,false
2026-07-19,2026,7,July,19,1,Sunday,true,false
2026-10-19,2026,10,October,19,2,Monday,false,false
2026-12-11,2026,12,December,11,6,Friday,false,false
2026-12-16,2026,12,December,16,4,Wednesday,false,false
2026-12-27,2026,12,December,27,1,Sunday,true,false
2027-06-14,2027,6,June,14,2,Monday,false,false
2027-08-21,2027,8,August,21,7,Saturday,true,false
